,FECHA,WELL,FRECUENCIA,% THD-VOL IN VSD,% THD-AMP IN VSD,PF IN VSD,% THD-VOL OUT VSD,% THD-AMP OUT VSD,PF OUT VSD,VOL MTR A,VOL MTR B,VOL MTR C,VOL MTR A-Tierra,VOL MTR B-Tierra,VOL MTR C-Tierra,% THD-AMP MTR,PF MTR,MAX VOL IN VSD,MAX AMP IN VSD,MAX VOL OUT VSD,RED KVA,%RED KVA,RED KW,MAX AMP OUT VSD,% LOAD VSD,KVA VSD,KVA SUT,% LOAD SUT,AMP MOTOR,% LOAD MTR,% DESB MTR,VOL-A CON D,AMP-A CON D,VOL-B CON D,AMP-B CON D,VOL-C CON D,AMP-C CON D,%THD VOL CON D,%THD AMP CON D,P.F. CON D,VOL-A CON Y,AMP-A CON Y,VOL-B CON Y,AMP-B CON Y,VOL-C CON Y,AMP-C CON Y,%THD VOL CON Y,%THD AMP CON Y,P.F. CON Y,PIP (psi),T Motor (F),KW-BBL
838,2019-07-31,MOR7,55.5,10.3,38.6,0.77,29.6,27.1,0.66,2108.0,2120.0,2105.0,1215.0,1219.0,1218.0,0.0,0.0,483.0,448.0,442.0,374.34432,38.04312195121951,288.2451264,477.0,76.4423076923077,364.74282,364.74282,57.89568571428572,98.0,69.50354609929079,1.724137931034488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938.6,301.8,
839,2019-08-05,MOR7,55.5,10.3,38.6,0.77,29.6,27.1,0.66,2100.0,2110.0,2108.0,1214.0,1215.0,1217.0,0.0,0.0,484.0,445.0,442.0,372.6074,37.86660569105692,286.907698,481.0,77.08333333333334,367.80146,367.80146,58.38118412698413,98.0,69.50354609929079,1.030927835051546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.9,302.3,
840,2019-09-06,MOR7,55.5,10.3,38.6,0.77,29.6,27.1,0.66,2109.0,2116.0,2102.0,1216.0,1218.0,1218.0,0.0,0.0,480.0,450.0,444.0,373.68,37.97560975609756,287.7336,483.0,77.40384615384616,371.00196,371.00196,58.8892,0.0,0.0,1.369863013698625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1071.2,298.5,
841,2019-09-07,MOR7,55.5,10.6,34.4,0.805,29.9,27.9,0.775,2113.0,2104.0,2105.0,1217.0,1217.0,1216.0,0.0,0.0,489.0,458.0,440.0,387.45426,39.37543292682928,311.9006793,475.0,76.12179487179486,361.57,361.57,57.39206349206349,97.0,68.79432624113475,1.369863013698625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0,302.0,
842,2019-09-30,MOR7,55.8,10.6,36.7,0.791,30.7,26.9,0.654,2120.0,2130.0,2115.0,1223.0,1226.0,1225.0,0.0,0.0,485.0,450.0,444.0,377.5725,38.37118902439025,298.6598475,484.0,77.56410256410257,371.77008,371.77008,59.01112380952382,98.0,69.50354609929079,1.369863013698625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.2,303.4,
843,2020-01-02,MOR7,55.9,10.6,36.7,0.791,30.7,26.9,0.654,2123.0,2130.0,2120.0,1200.0,1198.0,1220.0,0.0,0.0,484.0,454.0,445.0,380.1432799999999,38.63244715447154,300.69333448,486.0,77.88461538461539,374.1471,374.1471,59.38842857142856,99.0,70.2127659574468,0.6756756756756804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1127.0,299.4,
844,2020-01-03,MOR7,55.9,10.6,36.7,0.791,30.7,26.9,0.654,2120.0,2130.0,2124.0,1224.0,1228.0,1226.0,0.0,0.0,485.0,454.0,445.0,380.9287,38.7122662601626,301.3146017,487.0,78.0448717948718,374.91695,374.91695,59.51062698412698,99.0,70.2127659574468,0.6779661016949201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.0,304.6,
845,2020-01-18,MOR7,56.5,10.4,31.2,0.799,25.9,28.6,0.657,2144.0,2146.0,2143.0,1236.0,1232.0,1237.0,0.0,0.0,479.0,475.0,449.0,393.61825,40.00185467479675,314.5009817500001,506.0,81.08974358974359,393.04562,393.04562,62.38819365079365,102.8,72.9078014184397,0.9138381201044284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1053.0,306.0,
846,2020-01-26,MOR7,54.0,10.4,31.2,0.799,25.9,28.6,0.657,2051.0,2056.0,2052.0,1182.0,1185.0,1182.0,0.0,0.0,478.0,417.0,429.0,344.83398,35.04410365853659,275.52235002,456.0,73.07692307692307,338.42952,338.42952,53.71897142857143,91.9,65.177304964539,0.1089324618736476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.0,297.0,
847,2020-08-05,MOR7,58.0,10.4,31.2,0.85,29.9,25.6,0.786,2205.0,2195.0,2190.0,1268.0,1269.0,1267.0,0.0,0.0,476.0,481.0,461.0,396.09388,40.2534430894309,336.679798,508.0,81.41025641025641,405.14524,405.14524,64.30876825396825,103.0,73.04964539007092,0.6493506493506539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,308.0,
848,2020-08-05,MOR7,58.0,10.4,31.2,0.85,29.9,25.6,0.786,2205.0,2195.0,2190.0,1268.0,1269.0,1267.0,0.0,0.0,476.0,481.0,461.0,396.09388,40.2534430894309,336.679798,508.0,81.41025641025641,405.14524,405.14524,64.30876825396825,103.0,73.04964539007092,0.6493506493506539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,781.0,308.0,
849,2011-08-14,CAS-01,35.0,25.0,29.0,0.67,21.0,27.0,0.7,992.0,995.0,992.0,573.0,572.0,574.0,22.0,0.71,469.0,159.0,278.0,129.00783,51.60313200000001,86.4352461,230.0,49.04051172707889,110.6162,110.6162,21.27234615384615,61.0,62.24489795918367,2.793296089385471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2689.0,237.0,
850,2011-08-16,CAS-01,38.0,25.0,29.0,0.67,21.0,27.0,0.7,1083.0,1080.0,1079.0,63.0,627.0,626.0,0.0,0.0,471.0,180.0,300.0,146.6694,58.66776,98.26849800000001,242.0,51.59914712153518,125.598,125.598,24.15346153846154,64.6,59.81481481481481,3.691813804173362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.0,240.0,
851,2011-08-17,CAS-01,42.0,25.0,29.0,0.67,21.0,27.0,0.7,1192.0,1192.0,1193.0,685.0,686.0,687.0,0.0,0.0,474.0,199.0,331.0,163.18398,65.27359200000001,109.3332666,258.0,55.01066098081024,147.73854,147.73854,28.41125769230769,69.0,63.88888888888889,3.970223325062042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2636.0,240.0,
852,2011-09-24,CAS-01,42.0,25.0,29.0,0.67,21.0,27.0,0.7,1168.0,1174.0,1176.0,1173.0,1182.0,416.0,0.0,0.0,481.0,199.0,435.0,165.59387,66.23754799999999,110.9478929,170.0,36.24733475479744,127.9335,127.9335,24.60259615384615,69.0,63.88888888888889,3.970223325062042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
853,2011-09-26,CAS-01,42.0,25.0,29.0,0.67,21.0,27.0,0.7,1114.0,1109.0,1106.0,1106.0,1102.0,430.0,0.0,0.0,481.0,199.0,435.0,165.59387,66.23754799999999,110.9478929,170.0,36.24733475479744,127.9335,127.9335,24.60259615384615,61.9,57.31481481481482,3.241758241758233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
854,2013-12-30,CAS-03,35.0,5.1,102.0,0.69,,,0.38,1040.0,1040.0,1036.0,596.0,601.0,600.0,0.0,0.0,482.0,66.0,216.0,55.03476,,37.9739844,204.0,32.69230769230769,76.23072,76.23072,14.65975384615385,26.0,59.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3112.9,244.8,
855,2019-05-27,CAE-02,35.0,10.0,48.2,0.855,15.2,10.2,0.76,2265.0,2224.0,2218.0,1625.0,1642.0,1635.0,0.0,0.0,473.0,213.6,273.0,174.786744,33.61283538461539,149.44266612,334.0,53.52564102564102,157.74486,157.74486,30.33555,46.0,36.8,1.171303074670567,471.0,473.0,474.0,107.6,101.7,107.2,9.9,49.0,0.85,471.0,469.0,472.0,106.0,107.0,106.0,10.1,47.4,0.86,1703.0,163.0,
856,2019-05-27,CAE-02,35.0,10.0,48.2,0.855,15.2,10.2,0.76,2265.0,2224.0,2218.0,1625.0,1642.0,1635.0,0.0,0.0,473.0,213.6,273.0,174.786744,33.61283538461539,149.44266612,334.0,53.52564102564102,157.74486,157.74486,30.33555,46.0,36.8,1.171303074670567,471.0,473.0,474.0,107.6,101.7,107.2,9.9,49.0,0.85,471.0,469.0,472.0,106.0,107.0,106.0,10.1,47.4,0.86,1703.0,163.0,
857,2019-05-27,CAE-02,35.0,10.0,48.2,0.855,15.2,10.2,0.76,2265.0,2224.0,2218.0,1625.0,1642.0,1635.0,0.0,0.0,473.0,213.6,273.0,174.786744,33.61283538461539,149.44266612,334.0,53.52564102564102,157.74486,157.74486,30.33555,46.0,36.8,1.171303074670567,471.0,473.0,474.0,107.6,101.7,107.2,9.9,49.0,0.85,471.0,469.0,472.0,106.0,107.0,106.0,10.1,47.4,0.86,1703.0,163.0,
858,2019-05-27,CAE-02,35.0,10.0,48.2,0.855,15.2,10.2,0.76,2265.0,2224.0,2218.0,1625.0,1642.0,1635.0,0.0,0.0,473.0,213.6,273.0,174.786744,33.61283538461539,149.44266612,334.0,53.52564102564102,157.74486,157.74486,30.33555,46.0,36.8,1.171303074670567,471.0,473.0,474.0,107.6,101.7,107.2,9.9,49.0,0.85,471.0,469.0,472.0,106.0,107.0,106.0,10.1,47.4,0.86,1703.0,163.0,
859,2019-05-28,CAE-02,44.0,10.9,33.0,0.805,30.0,24.8,0.67,1662.0,1662.0,1662.0,965.0,964.0,964.0,0.0,0.0,477.0,280.0,344.0,231.0588,23.48158536585366,186.002334,344.0,55.12820512820513,204.72128,204.72128,32.49544126984127,72.0,66.66666666666666,3.773584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,283.0,
860,2019-05-28,CAE-02,44.0,10.9,33.0,0.805,30.0,24.8,0.67,1662.0,1662.0,1662.0,965.0,964.0,964.0,0.0,0.0,477.0,280.0,344.0,231.0588,23.48158536585366,186.002334,344.0,55.12820512820513,204.72128,204.72128,32.49544126984127,72.0,66.66666666666666,3.773584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,283.0,
861,2019-05-28,CAE-02,44.0,10.9,33.0,0.805,30.0,24.8,0.67,1662.0,1662.0,1662.0,965.0,964.0,964.0,0.0,0.0,477.0,280.0,344.0,231.0588,23.48158536585366,186.002334,344.0,55.12820512820513,204.72128,204.72128,32.49544126984127,72.0,66.66666666666666,3.773584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,283.0,
862,2019-05-28,CAE-02,44.0,10.9,33.0,0.805,30.0,24.8,0.67,1662.0,1662.0,1662.0,965.0,964.0,964.0,0.0,0.0,477.0,280.0,344.0,231.0588,23.48158536585366,186.002334,344.0,55.12820512820513,204.72128,204.72128,32.49544126984127,72.0,66.66666666666666,3.773584905660384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2136.0,283.0,
863,2019-06-01,CAE-02,52.0,9.3,50.3,0.85,4.9,4.7,0.65,3050.0,3064.0,47.0,1750.0,1749.0,1765.0,0.0,0.0,467.25,400.0,414.0,323.337,62.18019230769231,274.83645,508.0,81.41025641025641,363.83976,363.83976,69.96918461538462,72.0,57.59999999999999,4.854368932038828,466.0,465.5,466.0,190.0,191.0,194.0,9.0,51.0,0.85,465.0,469.0,466.0,201.0,199.0,206.0,9.6,49.6,0.85,1199.0,256.0,
864,2020-06-02,CAE-02,55.0,9.3,50.3,0.85,4.9,4.7,0.65,2752.0,2763.0,2755.0,1584.0,1594.0,1597.0,0.0,0.0,465.0,463.0,415.0,372.4603499999999,71.62699038461537,316.5912975,561.0,89.90384615384616,402.76995,402.76995,77.45575961538461,78.0,62.4,2.631578947368421,462.0,465.0,463.0,217.0,223.0,224.0,9.0,51.0,0.85,462.0,465.0,464.0,235.0,232.0,239.0,9.6,49.6,0.85,1177.0,259.0,
865,2021-03-12,CAE-02,55.0,9.3,50.3,0.87,4.9,4.7,0.65,2748.0,2762.0,2761.0,1584.0,1596.0,1597.0,0.0,0.0,463.0,462.0,414.0,370.05738,71.16488076923078,321.9499206,561.0,89.90384615384616,401.79942,401.79942,77.26911923076923,78.0,62.4,0.8583690987124524,460.0,463.0,460.0,214.0,220.0,226.0,9.0,51.0,0.87,460.0,463.0,460.0,232.0,230.0,236.0,9.6,49.6,0.87,1182.0,261.0,
866,2021-07-11,CAE-02,55.0,6.550000000000001,46.09999999999999,0.8785000000000001,10.9,4.9,0.721,2754.0,2756.0,2762.0,1584.0,1595.0,1594.0,0.0,0.0,465.0,457.0,444.0,367.63365,70.69877884615386,322.9661615250001,557.0,89.26282051282051,427.84284,427.84284,82.27746923076923,77.3,61.84,2.91777188328911,460.0,463.0,460.0,212.0,221.0,220.0,1.1,47.0,0.876,465.0,467.0,467.0,232.0,230.0,237.0,12.0,45.2,0.881,1181.0,261.8,
867,2021-10-26,CAE-02,35.0,4.199999999999999,90.5,0.7395,0.0,0.0,0.443,1832.0,1813.0,1819.0,1018.0,1022.0,1050.0,0.0,0.0,472.0,155.0,260.0,126.5668,24.33976923076923,93.59614860000002,314.0,46.51851851851852,141.2372,141.2372,27.161,45.0,36.0,1.492537313432831,473.0,473.0,472.0,76.0,78.0,76.0,4.5,93.0,0.73,471.0,471.0,472.0,76.0,77.0,75.0,3.9,88.0,0.749,1057.1,190.1,
868,2021-10-26,CAE-02,35.0,4.199999999999999,90.5,0.7395,0.0,0.0,0.443,1832.0,1813.0,1819.0,1018.0,1022.0,1050.0,0.0,0.0,472.0,155.0,260.0,126.5668,24.33976923076923,93.59614860000002,314.0,46.51851851851852,141.2372,141.2372,27.161,45.0,36.0,1.492537313432831,473.0,473.0,472.0,76.0,78.0,76.0,4.5,93.0,0.73,471.0,471.0,472.0,76.0,77.0,75.0,3.9,88.0,0.749,1057.1,190.1,
869,2021-10-27,CAE-02,40.0,5.45,39.9,0.778,0.0,0.0,0.6,2051.0,2049.0,2051.0,1173.0,1166.0,1207.0,0.0,0.0,473.5,204.0,296.0,167.10762,32.13608076923077,130.00972836,348.0,51.55555555555556,178.20384,178.20384,34.26996923076923,48.0,38.4,0.5571030640668504,472.0,474.0,473.0,98.0,98.0,100.0,5.0,7.8,0.771,474.0,473.0,473.0,104.0,102.0,104.0,5.899999999999999,72.0,0.785,1025.8,242.3,
870,2021-10-27,CAE-02,40.0,5.45,39.9,0.778,0.0,0.0,0.6,2051.0,2049.0,2051.0,1173.0,1166.0,1207.0,0.0,0.0,473.5,204.0,296.0,167.10762,32.13608076923077,130.00972836,348.0,51.55555555555556,178.20384,178.20384,34.26996923076923,48.0,38.4,0.5571030640668504,472.0,474.0,473.0,98.0,98.0,100.0,5.0,7.8,0.771,474.0,473.0,473.0,104.0,102.0,104.0,5.899999999999999,72.0,0.785,1025.8,242.3,
871,2021-10-29,CAE-02,52.0,9.55,53.49999999999999,0.6645000000000001,28.8,32.9,0.69,2965.0,2918.0,2912.0,1690.0,1680.0,1680.0,0.0,0.0,477.5,494.0,439.0,408.08105,40.808105,271.169857725,568.0,63.11111111111111,431.37896,431.37896,43.137896,78.0,62.4,3.083700440528628,478.0,478.0,478.0,242.0,242.0,242.0,9.3,50.0,0.676,476.0,477.0,477.0,252.0,240.0,246.0,9.8,56.99999999999999,0.653,1383.0,263.5,
872,2021-11-09,CAE-02,53.0,7.6,57.65,0.87,2.8,4.5,0.79,2676.0,2679.0,2672.0,1546.0,1521.0,1566.0,0.0,0.0,464.0,414.0,388.0,332.32608,63.90886153846154,289.1236896,520.0,77.03703703703704,349.0448,349.0448,67.12400000000001,72.0,57.59999999999999,0.9345794392523431,462.0,464.0,462.0,194.0,199.0,199.0,7.5,59.3,0.87,462.0,464.0,462.0,206.0,205.0,215.0,7.7,56.00000000000001,0.87,834.8,259.9,
873,2021-12-01,CAE-02,53.0,7.6,57.65,0.87,2.9,4.3,0.78,2678.0,2679.0,2672.0,1547.0,1521.0,1569.0,0.0,0.0,465.0,406.0,388.0,326.6067,62.80898076923077,284.147829,516.0,76.44444444444444,346.35984,346.35984,66.60766153846153,71.0,56.8,0.9433962264151009,462.0,464.0,462.0,194.0,199.0,199.0,7.5,59.3,0.87,462.0,464.0,462.0,206.0,205.0,215.0,7.7,56.00000000000001,0.87,834.8,259.6,
874,2021-12-09,CAE-02,128.0,7.6,19.7,0.917,0.0,0.0,0.871,4910.0,4900.0,4884.0,2840.0,2852.0,2825.0,0.0,0.0,484.0,424.0,397.0,355.02368,,325.55671456,497.0,84.23728813559322,341.34457,341.34457,52.51454923076923,39.2,71.01449275362319,1.204819277108439,482.0,484.0,481.0,410.0,416.0,424.0,7.6,19.7,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.3,243.7,
875,2021-12-25,CAE-02,53.0,7.6,57.65,0.87,2.9,4.3,0.78,2672.0,2669.0,2671.0,1567.0,1517.0,1571.0,0.0,0.0,464.0,411.0,388.0,329.91792,63.44575384615384,287.0285904,516.0,76.44444444444444,346.35984,346.35984,66.60766153846153,71.0,56.8,0.9433962264151009,465.0,464.0,463.0,195.0,199.0,197.0,7.5,59.3,0.87,463.0,464.0,462.0,206.0,205.0,214.0,7.7,56.00000000000001,0.87,834.0,260.6,
876,2022-04-26,CAE-02,53.0,9.35,50.0,0.8665,2.9,4.6,0.759,2660.0,2661.0,2659.0,1538.0,1509.0,1561.0,0.0,0.0,466.0,403.0,388.5,324.89054,62.47895,281.51765291,517.0,76.5925925925926,347.478285,347.478285,66.8227471153846,68.8,55.04,2.474022761009408,464.0,463.0,465.8,194.0,197.0,192.0,9.2,50.3,0.862,464.0,467.8,466.2,204.0,206.0,208.0,9.5,49.7,0.871,840.0,260.0,
877,2022-08-29,CAE-02,53.0,9.35,50.0,0.8665,2.9,4.6,0.759,2665.0,2663.0,2660.0,1540.0,1510.0,1555.0,0.0,0.0,466.0,401.0,394.0,323.27818,62.16888076923077,280.12054297,515.0,76.29629629629629,351.0343,351.0343,67.50659615384615,68.0,54.40000000000001,2.500000000000007,465.0,464.0,465.8,195.0,195.0,193.0,9.2,50.3,0.862,465.0,466.0,466.2,206.0,205.0,207.0,9.5,49.7,0.871,849.0,260.4,
878,2022-09-18,CAE-02,53.0,22.5,37.5,0.769,29.0,26.0,0.725,2806.0,2792.0,2794.0,1584.0,1462.0,1625.0,0.0,0.0,453.5,484.0,398.0,379.72462,73.02396538461538,292.00823278,563.0,59.57671957671957,387.64802,387.64802,74.54769615384616,76.1,60.88,3.161175422974168,451.0,452.0,451.0,236.0,238.0,242.0,22.0,37.0,0.761,455.0,455.0,455.0,238.0,236.0,242.0,23.0,38.0,0.777,843.6,262.8,
879,2022-09-19,CAE-02,53.0,22.5,37.5,0.769,29.0,26.0,0.725,2810.0,2804.0,2802.0,1588.0,1625.0,1634.0,0.0,0.0,460.5,477.0,401.0,380.009205,73.07869326923077,292.227078645,549.0,58.0952380952381,380.85777,380.85777,73.24187884615385,76.4,61.12,2.576632607729903,461.0,460.0,457.0,227.0,231.0,236.0,22.0,37.0,0.761,460.0,461.0,462.0,238.0,236.0,241.0,23.0,38.0,0.777,858.1,260.3,
880,2022-12-01,CAE-02,129.0,7.399999999999999,19.3,0.919,,,0.857,4924.0,4926.0,4925.0,2630.0,2633.0,2610.0,0.0,0.0,484.0,428.0,397.0,358.37296,,329.34475024,508.0,86.10169491525423,348.89948,348.89948,53.67684307692308,39.7,71.92028985507247,0.5063291139240579,482.0,484.0,481.0,410.0,416.0,424.0,7.6,19.7,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
881,2023-07-08,CAE-02,108.0,7.199999999999999,91.55,0.7285,0.0,0.0,0.879,2485.0,2480.0,2485.0,1444.0,1434.0,1439.0,,,469.0,536.0,343.0,434.89432,69.03084444444444,316.82051212,534.0,88.26446280991735,316.87026,316.87026,50.29686666666667,71.7,79.66666666666667,0.6551240056153513,469.0,468.0,466.0,313.0,321.0,315.0,7.3,77.9,0.78,468.0,470.0,467.0,206.0,215.0,212.0,7.1,105.2,0.677,375.4,271.1,
882,2023-07-09,CAE-02,60.0,13.5,29.7,0.924,17.0,15.3,0.691,3177.0,3174.0,3172.0,1830.0,1831.0,1841.0,0.0,0.0,474.0,664.0,430.0,544.49328,54.44932800000001,503.11179072,865.0,91.05263157894737,643.4735,643.4735,64.34734999999999,101.0,80.80000000000001,0.6644518272425297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690.0,244.4,
883,2023-08-22,CAE-02,59.0,17.6,36.6,0.8634999999999999,30.0,25.2,0.754,3047.0,3031.0,3027.0,1774.0,1740.0,1752.0,0.0,0.0,462.0,407.9,464.0,326.018154,62.69579884615383,281.516675979,452.0,50.22222222222222,362.82944,362.82944,69.7748923076923,63.8,72.5,3.096636412172991,460.0,463.0,461.0,199.3,202.2,200.6,18.0,36.0,0.866,460.0,461.0,462.0,200.9,202.6,207.3,17.2,37.2,0.861,627.14,263.6,
884,2023-09-06,CAE-02,60.0,15.85,34.59999999999999,0.884,30.0,25.0,0.766,3087.0,3077.0,3076.0,1798.0,1764.0,1771.0,0.0,0.0,463.7,416.1,471.2,333.7958361,64.1915069423077,295.0755191124,461.2,51.24444444444445,375.9591712,375.9591712,72.2998406153846,64.4,73.18181818181819,3.225806451612911,459.5,462.5,460.6,203.1,206.8,203.3,16.1,34.3,0.883,463.7,464.9,466.1,207.0,209.3,211.8,15.6,34.9,0.885,612.75,264.4,
885,2023-09-08,CAE-02,60.0,22.15,35.85,0.831,30.0,25.1,0.755,3155.0,3142.0,3144.0,1841.0,1807.0,1813.0,0.0,0.0,463.5,441.1,449.0,353.6982405,68.01889240384615,293.9232378555,491.5,54.61111111111111,381.782455,381.782455,73.41970288461539,64.6,73.4090909090909,3.164556962025294,460.0,463.0,460.6,218.2,220.4,217.9,22.5,34.3,0.831,462.0,464.0,465.0,217.2,220.1,223.2,21.8,37.4,0.831,614.41,263.9,
886,2023-11-14,CAE-02,59.5,21.7,37.55,0.832,29.8,25.5,0.746,3131.0,3145.0,3142.0,1823.0,1804.0,1812.0,0.0,0.0,458.5,437.4,446.0,346.947867,66.72074365384614,288.6606253439999,488.0,54.22222222222223,376.53104,376.53104,72.40981538461537,64.2,72.95454545454547,3.297872340425526,454.6,457.0,455.0,214.8,217.1,215.7,21.4,36.6,0.833,458.0,460.0,461.0,216.4,218.2,221.7,22.0,38.5,0.831,625.83,264.1,
887,2019-05-27,CAE-01,35.0,10.0,48.2,0.855,15.2,10.2,0.76,2265.0,2224.0,2218.0,1625.0,1642.0,1635.0,0.0,0.0,473.0,213.6,273.0,174.786744,33.61283538461539,149.44266612,334.0,53.52564102564102,157.74486,157.74486,30.33555,46.0,36.8,1.171303074670567,471.0,473.0,474.0,107.6,101.7,107.2,9.9,49.0,0.85,471.0,469.0,472.0,106.0,107.0,106.0,10.1,47.4,0.86,1703.0,163.0,
888,2015-12-25,CAE-01,35.0,10.0,48.0,0.8,,,0.51,969.0,969.0,970.0,553.0,562.0,564.0,0.0,0.0,470.0,143.0,270.0,116.2733,18.45607936507937,93.01864000000002,193.0,41.15138592750533,90.1503,90.1503,14.30957142857143,52.0,42.27642276422765,1.96078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2599.1,250.7,
889,2020-09-01,CHP-01,35.0,17.9,30.0,0.86,28.7,31.2,0.7,1244.7,1240.3,1240.5,725.0,715.0,715.0,0.0,0.0,478.0,150.0,320.4,124.041,124.041,106.67526,159.4,25.5448717948718,88.3541448,88.3541448,14.02446742857143,34.0,38.63636363636363,1.999999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,667.0,224.6,
890,2022-04-02,CHP-01,40.0,0.0,0.0,0.734,0.0,0.0,0.745,1100.0,1102.0,1098.0,632.0,627.0,623.0,0.0,0.0,474.0,170.0,318.0,146.0,,125.0,198.0,35.33,145.33,129.4,23.62,55.7,45.33,2.02,472.0,472.0,472.0,243.0,243.0,245.0,12.0,39.0,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.0,193.0,
891,2022-04-03,CHP-01,52.0,12.0,39.0,0.745,29.0,29.0,0.745,1439.0,1449.0,1439.0,743.0,731.0,727.0,0.0,0.0,472.0,245.0,395.0,200.0572,,149.042614,271.0,43.42948717948718,185.18785,185.18785,29.39489682539683,75.9,60.72000000000001,2.092609082813886,472.0,472.0,472.0,243.0,243.0,245.0,12.0,39.0,0.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,234.9,
892,2022-04-04,CHP-01,54.6,12.0,39.0,0.781,29.0,29.0,0.745,1490.0,1500.0,1490.0,820.0,830.0,810.0,0.0,0.0,478.0,259.0,435.0,214.17746,,167.27259626,290.0,46.47435897435898,218.2395,218.2395,34.64119047619047,81.8,65.44,1.783492326835325,476.0,478.0,476.0,259.0,248.0,249.0,12.0,39.0,0.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.8,238.6,
893,2022-05-08,CHP-01,57.5,13.7,33.3,0.84,29.9,25.8,0.77,1567.0,1568.0,1562.0,905.0,909.0,900.0,0.0,0.0,475.0,285.0,456.0,234.19875,,196.72695,311.0,49.83974358974359,245.34168,245.34168,38.94312380952381,87.0,69.6,1.556420233463029,474.0,474.0,475.0,282.0,285.0,284.0,13.7,33.3,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.7,243.2,
